H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevSales
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165903,2023-02-02,171,2648,449.9900,599.99,0.251471,0.2500041667361122686,0.0000000000000000000,118
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165905,2023-01-05,112,2717,479.9900,599.99,0.195623,0.2000033333888898149,0.0000000000000000000,65
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101165910,2023-02-02,69,850,499.9900,649.99,0.138735,0.2307727811197095340,0.0000000000000000000,75
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166391,2022-11-10,16,135,279.9900,329.99,0.146878,0.1515197430225158339,0.0000000000000000000,-1
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166392,2022-11-10,50,1525,249.9900,319.99,0.227626,0.2187568361511297229,0.0000000000000000000,34
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166393,2022-11-10,34,1106,249.9900,319.99,0.242504,0.2187568361511297229,0.0000000000000000000,26
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101166396,2022-12-15,555,5074,219.9900,329.99,0.350389,0.3290494968885750162,0.0000000000000000000,126
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101166396,2023-01-26,334,4167,169.9900,329.99,0.490924,0.4848631776720506683,0.3290494968885750162,150
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101166397,2022-12-15,527,4191,219.9900,329.99,0.361295,0.3290494968885750162,0.0000000000000000000,153
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101166397,2023-01-26,387,4321,169.9900,329.99,0.493156,0.4848631776720506683,0.3290494968885750162,135
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101166398,2023-01-05,214,4031,219.9900,329.99,0.340526,0.3290494968885750162,0.0000000000000000000,104
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101166398,2023-01-26,307,4013,169.9900,329.99,0.487878,0.4848631776720506683,0.3290494968885750162,126
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166401,2022-12-01,55,976,199.9900,269.99,0.249058,0.2544977511244377812,0.0000000000000000000,82
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166401,2022-12-15,65,833,149.9900,269.99,0.442814,0.4444609059594799808,0.2544977511244377812,37
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166402,2022-12-01,31,549,199.9900,269.99,0.282609,0.2544977511244377812,0.0000000000000000000,33
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166402,2022-12-15,30,483,149.9900,269.99,0.454355,0.4444609059594799808,0.2544977511244377812,11
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165984,2023-01-26,16,162,799.9900,979.99,0.276765,0.1784171932544120903,0.0000000000000000000,15
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165984,2023-02-02,26,144,599.9900,979.99,0.286177,0.3877590587659057746,0.1784171932544120903,16
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165986,2023-01-26,11,121,699.9900,899.99,0.301047,0.2172148531118944800,0.0000000000000000000,18
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165986,2023-02-02,3,110,599.9900,899.99,0.306756,0.3333370370781897577,0.2172148531118944800,11
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101166018,2022-11-10,50,1285,229.9900,259.99,0.176474,0.1153890534251317359,0.0000000000000000000,37
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101166019,2022-12-15,51,824,209.9900,259.99,0.281975,0.1923150890418862264,0.0000000000000000000,38
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166020,2023-01-05,78,950,289.9900,349.99,0.203792,0.1660963605171327877,0.0000000000000000000,49
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166020,2023-02-02,50,641,249.9900,349.99,0.336876,0.2857224492128346525,0.1660963605171327877,34
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166021,2023-01-26,71,794,279.9900,349.99,0.217151,0.1948527721910066996,0.0000000000000000000,35
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166022,2023-01-05,54,1014,289.9900,349.99,0.193674,0.1660963605171327877,0.0000000000000000000,36
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166022,2023-02-02,59,816,249.9900,349.99,0.323384,0.2857224492128346525,0.1660963605171327877,21
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166025,2022-12-15,76,1192,289.9900,349.99,0.169926,0.1660963605171327877,0.0000000000000000000,80
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101166025,2023-01-05,63,970,239.9900,349.99,0.342829,0.3142946941341181177,0.1660963605171327877,58
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101166045,2022-12-08,18,534,229.9900,279.99,0.239535,0.1785778063502267939,0.0000000000000000000,23
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163204,2022-12-15,226,2759,399.9900,479.99,0.356841,0.1666701389612283590,0.0000000000000000000,193
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163205,2022-11-10,99,1738,379.9900,479.99,0.199886,0.2083376737015354487,0.0000000000000000000,42
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163206,2022-11-10,221,2953,339.9900,479.99,0.289232,0.2916727431821496282,0.0000000000000000000,94
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163210,2022-12-15,53,1415,419.9900,499.99,0.154290,0.1600032000640012801,0.0000000000000000000,47
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163213,2022-12-15,228,1972,329.9900,399.99,0.403006,0.1750043751093777345,0.0000000000000000000,222
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163232,2022-11-10,123,1481,299.9900,389.99,0.316857,0.2307751480807200185,0.0000000000000000000,56
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163234,2022-11-10,49,652,349.9900,389.99,0.129503,0.1025667324803200083,0.0000000000000000000,41
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166428,2022-12-01,6,205,199.9900,269.99,0.167978,0.2544977511244377812,0.0000000000000000000,35
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166428,2022-12-15,10,183,159.9900,269.99,0.473411,0.4074224971295233157,0.2544977511244377812,7
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166429,2022-11-24,144,1732,199.9900,269.99,0.337905,0.2544977511244377812,0.0000000000000000000,98
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166429,2022-12-08,82,1396,159.9900,269.99,0.488268,0.4074224971295233157,0.2592688618096966555,99
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166431,2022-11-24,36,580,199.9900,249.99,0.195620,0.1948551855117682969,0.0000000000000000000,20
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101166431,2022-12-08,35,514,139.9900,249.99,0.441593,0.4400176007040281612,0.2000080003200128006,28
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166434,2022-11-10,30,613,289.9900,339.99,0.122417,0.1470631489161445925,0.0000000000000000000,34
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101166437,2022-11-10,61,825,199.9900,239.99,0.157648,0.1666736114004750198,0.0000000000000000000,92
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101165789,2023-01-05,96,2482,519.9900,779.99,0.339094,0.3333376068923960564,0.2000109254466473094,79
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101164831,2023-02-02,12,117,799.9900,949.99,0.145110,0.1578963989094622049,0.0000000000000000000,11
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164842,2023-01-26,502,3874,899.9900,1099.99,0.177207,0.1818198347257702343,0.0000000000000000000,203
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101164846,2023-01-26,2,90,649.9900,849.99,0.780049,0.2303712524495173089,0.0000000000000000000,-3
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164859,2022-12-08,137,2687,699.9900,849.99,0.187037,0.1711681262746313640,0.0000000000000000000,81
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164859,2022-12-29,137,2714,699.9900,849.99,0.200133,0.1711681262746313640,0.0000000000000000000,154
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164859,2023-01-05,233,2788,589.9900,849.99,0.315525,0.3058859515994305816,0.1711681262746313640,137
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164864,2022-11-24,35,637,739.9900,849.99,0.176169,0.1238056764862195310,0.0000000000000000000,16
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164864,2023-01-05,37,709,629.9900,849.99,0.283257,0.2540524773437232254,0.1238056764862195310,27
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164873,2022-12-08,192,3908,579.9900,719.99,0.357214,0.1944471450992374895,0.0000000000000000000,93
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165542,2022-11-10,5,161,459.9900,519.99,0.109515,0.1096887732790847985,0.0000000000000000000,0
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101165543,2022-12-01,204,4064,439.9900,549.99,0.291800,0.1948507759429618088,0.0000000000000000000,204
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101165543,2023-01-05,131,3164,369.9900,549.99,0.325939,0.3272786777941417117,0.1948507759429618088,137
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101165544,2022-12-08,312,3691,439.9900,549.99,0.302423,0.2000036364297532683,0.0000000000000000000,285
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165672,2022-12-08,148,4250,529.9900,699.99,0.403561,0.2379836792699523037,0.0654484505058146794,156
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165672,2023-01-05,140,3865,449.9900,699.99,0.360772,0.3571479592565608081,0.2379836792699523037,191
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165673,2022-12-08,118,4068,529.9900,699.99,0.383664,0.2379836792699523037,0.0654484505058146794,142
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165673,2023-01-05,165,4014,449.9900,699.99,0.373895,0.3571479592565608081,0.2379836792699523037,142
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165678,2022-11-10,14,1769,699.9900,799.99,0.189140,0.1193654866338003139,0.0000000000000000000,20
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165678,2022-12-08,25,1710,599.9900,799.99,0.349992,0.2451722222614739206,0.1193654866338003139,18
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165678,2023-01-05,23,1648,499.9900,799.99,0.364182,0.3750046875585944825,0.2451722222614739206,32
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165679,2022-11-03,27,4283,699.9900,799.99,0.116284,0.1193654866338003139,0.0000000000000000000,17
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165679,2022-12-08,37,4118,599.9900,799.99,0.297766,0.2451722222614739206,0.1193654866338003139,33
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165679,2023-01-05,56,3995,499.9900,799.99,0.371305,0.3750046875585944825,0.2451722222614739206,38
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101165683,2022-12-08,98,2816,719.9900,929.99,0.276834,0.2258088796653727460,0.0801352702717233519,54
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101165685,2022-12-08,124,2935,719.9900,929.99,0.271707,0.2258088796653727460,0.0801352702717233519,64
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165047,2023-01-26,37,512,799.9900,999.99,0.203253,0.1948490137075283797,0.0000000000000000000,22
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165047,2023-02-02,69,480,699.9900,999.99,0.279215,0.3000030000300003001,0.1948490137075283797,37
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165048,2023-01-26,157,1414,799.9900,999.99,0.205628,0.1948490137075283797,0.0000000000000000000,151
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165048,2023-02-02,240,1247,699.9900,999.99,0.272154,0.3000030000300003001,0.1948490137075283797,157
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165050,2023-01-26,47,263,799.9900,999.99,0.198906,0.1948490137075283797,0.0000000000000000000,26
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165050,2023-02-02,43,200,699.9900,999.99,0.197844,0.3000030000300003001,0.1948490137075283797,47
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165052,2023-01-26,51,681,899.9900,1099.99,0.198009,0.1765497275271672431,0.0000000000000000000,24
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101165053,2023-01-26,60,486,899.9900,1099.99,0.188020,0.1818198347257702343,0.0000000000000000000,84
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101167152,2022-11-10,11,103,289.9900,349.99,0.160620,0.1714334695277007915,0.0000000000000000000,0
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101167158,2023-02-23,51,248,199.9900,319.99,0.371584,0.3750117191162223820,0.0000000000000000000,5
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101167161,2023-02-23,32,625,199.9900,319.99,0.371584,0.3750117191162223820,0.2187568361511297229,19
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101167162,2023-02-23,28,441,199.9900,319.99,0.414166,0.3750117191162223820,0.0000000000000000000,2
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101167171,2022-11-10,85,991,289.9900,349.99,0.179334,0.1660963605171327877,0.0000000000000000000,46
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163137,2022-12-08,156,1647,399.9900,479.99,0.294204,0.1666701389612283590,0.0000000000000000000,124
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163139,2022-12-15,206,2766,399.9900,479.99,0.294146,0.1666701389612283590,0.0000000000000000000,192
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163142,2022-11-10,74,1300,379.9900,479.99,0.193610,0.2083376737015354487,0.0000000000000000000,37
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101163144,2022-12-08,109,1647,399.9900,479.99,0.170930,0.1666701389612283590,0.0000000000000000000,96
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163147,2023-02-02,58,713,399.9900,499.99,0.208193,0.2000040000800016001,0.0000000000000000000,34
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163148,2023-02-02,158,1583,399.9900,499.99,0.206974,0.2000040000800016001,0.0000000000000000000,58
AYAKKABI,AKTIFSPOR,LEISURE,BOT,SNEAKER HI,000000000101163149,2022-12-15,45,920,419.9900,499.99,0.188293,0.1600032000640012801,0.0000000000000000000,45
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101163157,2023-01-26,40,747,349.9900,449.99,0.297932,0.2172173874395276417,0.0000000000000000000,19
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101163157,2023-02-02,95,685,279.9900,449.99,0.426329,0.3777861730260672460,0.2172173874395276417,40
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101163159,2023-01-05,32,648,379.9900,449.99,0.175556,0.1501197611154644017,0.0000000000000000000,32
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168436,2022-11-10,41,729,349.9900,479.99,0.282915,0.2661423199939853820,0.0000000000000000000,30
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168436,2022-12-08,18,595,299.9900,479.99,0.484818,0.3750078126627638076,0.2661423199939853820,17
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168437,2022-11-10,78,1268,419.9900,479.99,0.123943,0.1193666172393084277,0.0000000000000000000,91
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168437,2022-12-08,63,993,319.9900,479.99,0.358165,0.3333402779224567179,0.1193666172393084277,35
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168438,2022-11-10,99,1491,399.9900,529.99,0.260164,0.2404263985292585505,0.0000000000000000000,59
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168438,2022-12-08,109,1166,319.9900,529.99,0.397469,0.3962338912054944433,0.2404263985292585505,60
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168439,2022-11-10,25,401,229.9900,299.99,0.262005,0.2284029032851819699,0.0000000000000000000,31
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168439,2022-12-08,18,302,189.9900,299.99,0.483478,0.3666788892963098770,0.2284029032851819699,4
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168440,2022-11-10,49,1112,249.9900,299.99,0.163016,0.1613046521840583092,0.0000000000000000000,60
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168440,2022-12-08,46,930,199.9900,299.99,0.369230,0.3333444448148271610,0.1613046521840583092,31
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MASKARETLI,000000000101168441,2022-11-10,38,812,199.9900,279.99,0.291615,0.2811237823711095273,0.0000000000000000000,52
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MASKARETLI,000000000101168442,2022-11-10,28,318,379.9900,499.99,0.174441,0.2351094847983916201,0.0000000000000000000,8
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MASKARETLI,000000000101168442,2022-12-01,10,254,379.9900,499.99,0.275638,0.2351094847983916201,0.0000000000000000000,16
AYAKKABI,ERKEK,DRESS,AYAKKABI,FORMAL MASKARETLI,000000000101168442,2022-12-15,22,221,319.9900,499.99,0.356411,0.3600072001440028801,0.2351094847983916201,17
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168443,2022-12-08,39,626,349.9900,449.99,0.311208,0.2172173874395276417,0.0000000000000000000,27
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000101168443,2022-12-15,81,564,279.9900,449.99,0.414134,0.3777861730260672460,0.2172173874395276417,39
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101165745,2023-02-02,38,1145,599.9900,749.99,0.192095,0.2000026667022226964,0.0000000000000000000,29
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165760,2022-11-24,64,5756,869.9900,999.99,0.127488,0.1243974396265701788,0.0000000000000000000,44
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165760,2022-12-08,143,5628,699.9900,999.99,0.317879,0.2954941505936798499,0.1243974396265701788,51
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165760,2023-01-05,290,5646,589.9900,999.99,0.433855,0.4100041000410004101,0.2954941505936798499,171
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165761,2022-11-24,13,1346,869.9900,999.99,0.123988,0.1243974396265701788,0.0000000000000000000,3
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165761,2022-12-08,27,1336,699.9900,999.99,0.311387,0.2954941505936798499,0.1243974396265701788,9
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000101165761,2023-01-05,53,2293,589.9900,999.99,0.426594,0.4100041000410004101,0.2954941505936798499,37
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165770,2022-12-08,162,2345,599.9900,799.99,0.362907,0.2500031250390629883,0.0564621188199635105,119
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165771,2022-12-08,46,2623,599.9900,799.99,0.383824,0.2451722222614739206,0.0564621188199635105,43
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165771,2023-01-05,54,2634,499.9900,799.99,0.350108,0.3750046875585944825,0.2451722222614739206,53
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165774,2022-12-08,57,2222,599.9900,799.99,0.395254,0.2451722222614739206,0.0564621188199635105,68
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165774,2023-01-05,61,2095,499.9900,799.99,0.368867,0.3750046875585944825,0.2451722222614739206,61
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165775,2022-12-08,52,2087,599.9900,799.99,0.392369,0.2451722222614739206,0.0564621188199635105,72
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165775,2023-01-05,53,1981,499.9900,799.99,0.375249,0.3750046875585944825,0.2451722222614739206,68
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165785,2022-12-01,144,3459,579.9900,729.99,0.366296,0.2054822668803682243,0.0000000000000000000,67
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101165786,2022-12-01,180,3656,579.9900,729.99,0.432343,0.2054822668803682243,0.0000000000000000000,159
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101164281,2022-12-15,51,576,449.9900,529.99,0.358350,0.1509462442687597880,0.0000000000000000000,41
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164304,2022-11-10,111,1395,459.9900,519.99,0.337061,0.1096887732790847985,0.0000000000000000000,101
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164304,2022-11-24,173,1201,459.9900,519.99,0.460934,0.1096887732790847985,0.0000000000000000000,95
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164304,2022-12-08,77,913,399.9900,519.99,0.464032,0.2307736687243985462,0.1096887732790847985,120
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164306,2022-11-10,190,1757,419.9900,519.99,0.332962,0.1923113906036654552,0.0000000000000000000,74
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164308,2022-12-15,187,2686,419.9900,499.99,0.155622,0.1600032000640012801,0.0000000000000000000,120
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164318,2023-01-26,76,1269,649.9900,849.99,0.248191,0.2303712524495173089,0.0000000000000000000,49
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164319,2023-01-26,129,1154,649.9900,849.99,0.241541,0.2303712524495173089,0.0000000000000000000,103
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101164322,2023-01-05,3,39,489.9900,649.99,0.360080,0.2461576331943568363,0.1019463844594264661,5
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164327,2023-01-05,170,1959,549.9900,699.99,0.218285,0.2092278336895496023,0.0000000000000000000,173
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164327,2023-01-26,190,1426,479.9900,699.99,0.320120,0.3098733708618197652,0.2092278336895496023,115
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164329,2023-01-05,123,1133,549.9900,699.99,0.231406,0.2092278336895496023,0.0000000000000000000,251
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000101164329,2023-01-26,79,774,479.9900,699.99,0.334078,0.3098733708618197652,0.2092278336895496023,60
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166440,2022-11-10,40,830,249.9900,299.99,0.158668,0.1666722224074135805,0.0000000000000000000,59
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166448,2022-11-10,6,191,279.9900,329.99,0.266008,0.1515197430225158339,0.0000000000000000000,4
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101166449,2022-11-10,15,658,259.9900,329.99,0.214733,0.2121276402315221674,0.0000000000000000000,9
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101170186,2022-12-15,21,324,529.9900,629.99,0.231149,0.1587326782964808966,0.0000000000000000000,18
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101170188,2022-11-24,44,577,499.9900,629.99,0.231708,0.2012404268666790433,0.0000000000000000000,113
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101170188,2022-12-15,57,495,399.9900,629.99,0.397791,0.3650851600819060621,0.2012404268666790433,30
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101170189,2022-11-17,36,575,549.9900,629.99,0.071664,0.1213628649730119940,0.0000000000000000000,39
