H1,H2,H3,H4,H5,ItemCode,WeekStartDate,ActualPrice,FirstPrice,Sales,SalesRevenue,SalesRevenueonPrice,ExpectedSalesRevenue,DiscountRate,DiscountRateOnPrice,StoreStock,StoreIncomingStock,DistinctStoreCount,PrevDiscountRate
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000100538326,2022-11-24,299.9900,429.99,55,15159.0000,16499.4500,23649.45,0.303275,0.2978388273943681198,1348,33,165,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000100538326,2023-01-05,199.9900,429.99,32,5682.0000,6399.6800,13759.68,0.551147,0.5348961603758226936,1137,13,169,0.3023326123863345660
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100785354,2022-11-10,329.9900,369.99,15,3947.0000,4949.8500,5549.85,0.226967,0.1023661626577451565,297,1,44,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100785354,2022-12-08,279.9900,369.99,8,1618.0000,2239.9200,2959.92,0.405831,0.2383754202522512360,259,0,42,0.1023661626577451565
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100785422,2022-11-10,249.9900,339.99,38,7825.0000,9499.6200,12919.62,0.341666,0.2647136680490602665,705,1,155,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100785426,2022-11-10,269.9900,339.99,35,8438.0000,9449.6500,11899.65,0.229243,0.2058884084826024295,1199,11,275,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100785431,2022-11-10,249.9900,339.99,21,4642.0000,5249.7900,7139.79,0.293306,0.2647136680490602665,839,5,248,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100785463,2022-11-10,239.9900,299.99,3,616.0000,719.9700,899.97,0.256014,0.1948535965691610011,115,0,68,0.0271077876508927110
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100785463,2022-12-22,239.9900,299.99,3,666.0000,719.9700,899.97,0.195626,0.1948535965691610011,88,1,57,0.0271077876508927110
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100785463,2023-01-05,199.9900,299.99,5,757.0000,999.9500,1499.95,0.451431,0.3333444448148271610,91,0,52,0.1948535965691610011
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100785567,2022-11-10,349.9900,499.99,13,3555.0000,4549.8700,6499.87,0.405507,0.3000060001200024001,429,0,35,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101033607,2023-02-02,399.9900,599.99,3,1110.0000,1199.9700,1799.97,0.329699,0.3333388889814830248,24,1,17,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101033610,2023-02-02,399.9900,599.99,4,1480.0000,1599.9600,2399.96,0.329699,0.3333388889814830248,21,0,16,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101033623,2022-11-10,469.9900,529.99,2,752.0000,939.9800,1059.98,0.228862,0.1074977214500355627,51,0,18,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000101033623,2022-12-08,399.9900,529.99,3,1110.0000,1199.9700,1589.97,0.241167,0.2452876469367346554,44,0,18,0.1074977214500355627
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101033662,2022-11-10,299.9900,379.99,24,6449.0000,7199.7600,9119.76,0.231364,0.2054467680499601249,550,1,205,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101033662,2022-12-08,299.9900,379.99,21,5676.0000,6299.7900,7979.79,0.226852,0.2054467680499601249,408,10,161,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101033662,2023-01-05,249.9900,379.99,9,1793.0000,2249.9100,3419.91,0.430128,0.3421142661648990763,352,1,147,0.2054467680499601249
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000100268719,2023-02-02,279.9900,449.99,1,130.0000,279.9900,449.99,0.685984,0.3777861730260672460,3,0,2,0.2172173874395276417
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100273271,2022-12-01,259.9900,329.99,1,241.0000,259.9900,329.99,0.206169,0.2070527170125049903,3,1,3,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100273271,2023-01-05,199.9900,329.99,1,103.0000,199.9900,329.99,0.660728,0.3939513318585411680,5,0,3,0.2070527170125049903
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000100425178,2022-11-10,249.9900,299.99,1,164.0000,249.9900,299.99,0.405778,0.1666722224074135805,2,0,2,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000100425326,2023-01-19,179.9900,349.99,2,334.0000,359.9800,699.98,0.481352,0.4857281636618189092,72,2,30,0.2523652849708749443
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000100425341,2022-12-08,279.9900,359.99,15,3760.0000,4199.8500,5399.85,0.243136,0.2172185942363133276,224,35,75,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000100425341,2023-01-05,219.9900,359.99,5,667.0000,1099.9500,1799.95,0.597212,0.3849635919838352998,193,25,68,0.2172185942363133276
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000100425523,2022-12-01,199.9900,269.99,1,185.0000,199.9900,269.99,0.255206,0.2544977511244377812,35,0,9,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000100425523,2022-12-15,149.9900,269.99,3,417.0000,449.9700,809.97,0.440398,0.4444609059594799808,35,3,13,0.2544977511244377812
AYAKKABI,COCUK,NULL,AYAKKABI,OUTDOOR,000000000100425533,2022-12-01,189.9900,249.99,1,133.0000,189.9900,249.99,0.421716,0.2400096003840153607,5,1,5,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100497757,2022-11-10,529.9900,599.99,5,1758.0000,2649.9500,2999.95,0.363033,0.1109788424009965384,52,1,33,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100497757,2022-12-08,459.9900,599.99,2,852.0000,919.9800,1199.98,0.228249,0.2333372222870381174,36,1,26,0.1109788424009965384
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100502021,2022-11-10,239.9900,289.99,27,4762.0000,6479.7300,7829.73,0.338919,0.1670889700844256999,570,3,148,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100502021,2023-01-05,199.9900,289.99,20,3100.0000,3999.8000,5799.80,0.419021,0.3103555295010172765,414,4,115,0.1670889700844256999
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100502149,2022-11-10,239.9900,299.99,27,5001.0000,6479.7300,8099.73,0.328883,0.2000066668888962966,193,0,62,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100552422,2023-01-26,199.9900,249.99,1,99.0000,199.9900,249.99,0.569548,0.2000080003200128006,13,3,10,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100552424,2023-01-26,199.9900,249.99,5,928.0000,999.9500,1249.95,0.193012,0.2000080003200128006,59,0,27,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100552428,2022-12-08,199.9900,249.99,3,417.0000,599.9700,749.97,0.395628,0.2000080003200128006,182,0,63,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000100554237,2023-01-26,429.9900,549.99,2,796.0000,859.9800,1099.98,0.213425,0.2181857851960944745,97,0,32,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100787092,2022-11-10,559.9900,629.99,7,3752.0000,3919.9300,4409.93,0.075210,0.1053872835800706292,84,0,60,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100787092,2022-12-01,559.9900,629.99,1,519.0000,559.9900,629.99,0.104541,0.1053872835800706292,64,2,50,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100787092,2022-12-08,479.9900,629.99,3,1332.0000,1439.9700,1889.97,0.233943,0.2380990174447213448,62,0,47,0.1053872835800706292
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100787252,2022-11-10,529.9900,599.99,2,982.0000,1059.9800,1199.98,0.110493,0.1109788424009965384,90,0,71,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100787252,2022-12-08,459.9900,599.99,3,1278.0000,1379.9700,1799.97,0.228249,0.2333372222870381174,71,0,57,0.1109788424009965384
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100787253,2022-12-08,479.9900,599.99,3,1240.0000,1439.9700,1799.97,0.251196,0.2000033333888898149,87,5,46,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100787330,2022-12-08,439.9900,579.99,4,1628.0000,1759.9600,2319.96,0.237244,0.2413834721288298075,100,2,67,0.0976752222864412206
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000100787519,2022-12-15,159.9900,259.99,1,148.0000,159.9900,259.99,0.381248,0.3846301780837724528,59,0,23,0.2307781068502634717
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000100787950,2022-11-10,419.9900,479.99,1,389.0000,419.9900,479.99,0.119094,0.1193666172393084277,73,0,52,0.0000000000000000000
AYAKKABI,ERKEK,DRESS,AYAKKABI,INFORMAL BAGCIKLI,000000000100787950,2022-12-08,319.9900,479.99,2,592.0000,639.9800,959.98,0.329697,0.3333402779224567179,68,0,49,0.1193666172393084277
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101015676,2022-12-08,449.9900,509.99,10,4115.0000,4499.9000,5099.90,0.122959,0.1119659635269915779,496,48,96,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101015676,2023-01-05,339.9900,509.99,15,4334.0000,5099.8500,7649.85,0.384188,0.3333398694092041021,489,2,110,0.2106386143973837510
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101015678,2022-12-08,449.9900,509.99,11,4587.0000,4949.8900,5609.89,0.111236,0.1119659635269915779,538,53,101,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101015678,2023-01-05,349.9900,509.99,10,2816.0000,3499.9000,5099.90,0.399818,0.3137316417968979784,561,24,111,0.2106386143973837510
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100253794,2022-11-10,349.9900,499.99,15,3890.0000,5249.8500,7499.85,0.436221,0.3000060001200024001,717,0,75,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100253882,2022-11-10,559.9900,629.99,6,2913.0000,3359.9400,3779.94,0.162341,0.1053872835800706292,186,0,102,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100253882,2022-12-08,479.9900,629.99,7,2899.0000,3359.9300,4409.93,0.285457,0.2380990174447213448,159,0,82,0.1053872835800706292
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100264677,2022-12-01,249.9900,329.99,1,231.0000,249.9900,329.99,0.239108,0.2375519943292089221,1,0,1,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100264680,2022-12-22,259.9900,329.99,1,241.0000,259.9900,329.99,0.206169,0.2070527170125049903,0,0,0,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000100264680,2023-01-26,199.9900,329.99,1,95.0000,199.9900,329.99,0.687079,0.3939513318585411680,10,0,3,0.2070527170125049903
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000100413977,2023-02-02,249.9900,349.99,12,2790.0000,2999.8800,4199.88,0.277930,0.2857224492128346525,21,1,19,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000100413979,2023-01-05,299.9900,369.99,7,1881.0000,2099.9300,2589.93,0.210572,0.1891943025487175330,167,1,41,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,BIKER BOT,000000000100414589,2023-02-02,329.9900,429.99,1,153.0000,329.9900,429.99,0.613237,0.2325635479894881277,78,1,27,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100416330,2022-12-15,329.9900,399.99,6,1710.0000,1979.9400,2399.94,0.225525,0.1750043751093777345,127,3,47,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000100439898,2022-12-15,159.9900,299.99,5,740.0000,799.9500,1499.95,0.463751,0.4666822227407580253,46,0,11,0.0000000000000000000
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000100439913,2023-01-19,149.9900,179.99,1,139.0000,149.9900,179.99,0.160582,0.1666759264403577977,2,0,2,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000100001991,2022-12-01,79.9900,99.99,163,11757.0000,13038.3700,16298.37,0.215913,0.2000200020002000201,2613,72,212,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100002045,2023-01-05,479.9900,599.99,107,47445.0000,51358.9300,64198.93,0.196706,0.2000033333888898149,2118,1,231,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100002047,2023-01-05,479.9900,599.99,85,34358.0000,40799.1500,50999.15,0.267721,0.2000033333888898149,2039,21,217,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100002048,2023-01-05,479.9900,599.99,20,8861.0000,9599.8000,11999.80,0.197360,0.2000033333888898149,1231,387,178,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100002049,2023-01-05,479.9900,599.99,14,6217.0000,6719.8600,8399.86,0.195510,0.2000033333888898149,857,306,128,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100002050,2023-01-05,479.9900,599.99,31,12701.0000,14879.6900,18599.69,0.257760,0.2000033333888898149,1501,297,191,0.0000000000000000000
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000100001656,2022-12-01,99.9900,129.99,223,20589.0000,22297.7700,28987.77,0.227973,0.2307869836141241634,2664,24,242,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263537,2023-01-26,699.9900,899.99,6,3569.0000,4199.9400,5399.94,0.281595,0.2222246913854598385,22,6,7,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100263584,2022-12-08,399.9900,499.99,3,853.0000,1199.9700,1499.97,0.381872,0.2000040000800016001,190,9,65,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263630,2023-01-26,699.9900,899.99,3,1770.0000,2099.9700,2699.97,0.287432,0.2172148531118944800,63,2,35,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263630,2023-02-02,549.9900,899.99,17,8695.0000,9349.8300,15299.83,0.382276,0.3888932099245547173,59,2,34,0.2172148531118944800
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263740,2022-12-08,719.9900,899.99,1,667.0000,719.9900,899.99,0.194436,0.1948492664411247082,7,2,9,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,AYAKKABI,OUTDOOR,000000000100263740,2023-01-26,619.9900,899.99,1,407.0000,619.9900,899.99,0.508449,0.3066773205692623638,9,0,8,0.1948492664411247082
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100263794,2023-01-26,799.9900,999.99,2,1326.0000,1599.9800,1999.98,0.279341,0.1948490137075283797,103,10,47,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100263794,2023-02-02,699.9900,999.99,12,7776.0000,8399.8800,11999.88,0.295646,0.3000030000300003001,114,10,46,0.1948490137075283797
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100406509,2022-11-10,579.9900,649.99,5,2469.0000,2899.9500,3249.95,0.174235,0.1019463844594264661,197,1,51,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100406509,2022-12-08,499.9900,649.99,11,4158.0000,5499.8900,7149.89,0.367884,0.2307727811197095340,179,1,51,0.1019463844594264661
AYAKKABI,ERKEK,COMFORT,BOT,CASUAL COMFORT BOT,000000000100413973,2023-02-02,499.9900,659.99,1,463.0000,499.9900,659.99,0.237472,0.2424279155744784012,12,0,9,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100284850,2023-01-26,379.9900,479.99,3,758.0000,1139.9700,1439.97,0.427827,0.2083376737015354487,6,2,8,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100284863,2023-02-02,329.9900,479.99,1,306.0000,329.9900,479.99,0.307051,0.3125065105523031730,31,1,13,0.2032383826836972148
AYAKKABI,ERKEK,DRESS,BOT,INFORMAL BOT,000000000100288690,2023-02-02,349.9900,409.99,1,324.0000,349.9900,409.99,0.141019,0.1463450328056781873,2,0,2,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100299438,2022-12-08,479.9900,629.99,10,4104.0000,4799.9000,6299.90,0.291915,0.2380990174447213448,114,4,74,0.1053872835800706292
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100299441,2022-12-08,499.9900,629.99,2,972.0000,999.9800,1259.98,0.161478,0.2063524817854251655,32,0,27,0.0000000000000000000
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000100272880,2023-02-02,279.9900,449.99,1,164.0000,279.9900,449.99,0.603856,0.3777861730260672460,1,0,1,0.2172173874395276417
AYAKKABI,COCUK,NULL,CIZME,BASIC GUNLUK CIZME,000000000100272881,2023-01-19,349.9900,449.99,1,324.0000,349.9900,449.99,0.217374,0.2172173874395276417,1,0,1,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100306978,2022-11-10,249.9900,339.99,15,3067.0000,3749.8500,5099.85,0.346315,0.2647136680490602665,543,0,75,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,SPORT COMFORT,000000000100307052,2022-11-10,249.9900,339.99,4,756.0000,999.9600,1359.96,0.395763,0.2647136680490602665,74,1,35,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000100445091,2023-01-19,179.9900,329.99,3,573.0000,539.9700,989.97,0.370864,0.4545592290675475015,975,28,164,0.2680509422551671527
AYAKKABI,COCUK,NULL,CIZME,KAR CIZMESI,000000000100445790,2023-01-26,399.9900,499.99,1,370.0000,399.9900,499.99,0.195637,0.2000040000800016001,26,2,15,0.0000000000000000000
AYAKKABI,COCUK,NULL,CIZME,KAR CIZMESI,000000000100445813,2023-02-02,529.9900,679.99,6,1565.0000,3179.9400,4079.94,0.583061,0.2205914792864600951,11,0,11,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000100454398,2022-12-15,169.9900,219.99,4,628.0000,679.9600,879.96,0.224274,0.2223060534372115729,54,14,22,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000100454398,2023-01-05,139.9900,219.99,3,351.0000,419.9700,659.97,0.421911,0.3595538927658767099,55,8,18,0.2223060534372115729
AYAKKABI,COCUK,NULL,BOT,OUTDOOR HI,000000000100454398,2023-01-26,109.9900,219.99,3,306.0000,329.9700,659.97,0.496025,0.5000227283058320833,51,0,15,0.3595538927658767099
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100430239,2022-11-10,389.9900,439.99,1,291.0000,389.9900,439.99,0.281111,0.1079295774508709191,109,0,35,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100430239,2022-12-08,329.9900,439.99,1,306.0000,329.9900,439.99,0.244054,0.2500056819473169845,105,0,35,0.1079295774508709191
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100430914,2022-12-01,319.9900,399.99,5,1258.0000,1599.9500,1999.95,0.316288,0.2000050001250031251,187,64,63,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100430969,2022-11-10,349.9900,399.99,6,1915.0000,2099.9400,2399.94,0.132678,0.1250031250781269532,156,0,56,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100430977,2022-11-10,349.9900,399.99,33,8691.0000,11549.6700,13199.67,0.284321,0.1193671146126479249,736,0,86,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100430977,2022-12-08,299.9900,399.99,23,5712.0000,6899.7700,9199.77,0.325125,0.2500062501562539064,574,3,77,0.1193671146126479249
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000100420585,2023-01-05,799.9900,999.99,7,4981.0000,5599.9300,6999.93,0.226546,0.2000020000200002001,188,22,42,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,WORKER BOT,000000000100420588,2023-01-26,799.9900,999.99,2,1261.0000,1599.9800,1999.98,0.314668,0.2000020000200002001,69,1,31,0.0000000000000000000
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100420634,2023-02-02,699.9900,999.99,1,648.0000,699.9900,999.99,0.295646,0.3000030000300003001,6,0,4,0.1948490137075283797
AYAKKABI,AKTIFSPOR,OUTDOOR,BOT,OUTDOOR HI,000000000100420635,2023-02-02,699.9900,999.99,1,648.0000,699.9900,999.99,0.295646,0.3000030000300003001,5,1,2,0.1948490137075283797
AYAKKABI,ERKEK,COMFORT,BOT,CASUAL COMFORT BOT,000000000100328913,2023-02-02,499.9900,679.99,1,463.0000,499.9900,679.99,0.259900,0.2647097751437521141,4,0,4,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100329395,2022-12-08,419.9900,549.99,2,661.0000,839.9800,1099.98,0.346827,0.2363679339624356807,81,0,57,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,MILITARY BOT,000000000100419729,2023-02-02,399.9900,549.99,14,5078.0000,5599.8600,7699.86,0.283161,0.2727322314951180931,49,2,28,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000100419819,2022-12-15,649.9900,799.99,1,476.0000,649.9900,799.99,0.353253,0.1875023437792972413,10,0,10,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,OUTDOOR,000000000100419820,2023-01-05,649.9900,799.99,1,493.0000,649.9900,799.99,0.330155,0.1875023437792972413,10,0,8,0.0000000000000000000
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000100419853,2022-12-15,469.9900,599.99,1,355.0000,469.9900,599.99,0.356874,0.2166702778379639661,2,0,2,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000100419889,2022-11-24,399.9900,499.99,1,262.0000,399.9900,499.99,0.430424,0.1948510709344621676,3,2,5,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000100438250,2022-11-10,269.9900,319.99,3,695.0000,809.9700,959.97,0.213065,0.1562548829650926592,10,0,9,0.0000000000000000000
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000100438317,2022-12-08,299.9900,399.99,4,1112.0000,1199.9600,1599.96,0.244547,0.2500062501562539064,81,2,18,0.0000000000000000000
AYAKKABI,ERKEK,DRESS,BOT,FORMAL BOT,000000000100438831,2023-02-02,299.9900,409.99,14,3892.0000,4199.8600,5739.86,0.262973,0.2682992268104100101,50,1,30,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100322995,2022-11-10,579.9900,649.99,8,3644.0000,4639.9200,5199.92,0.238283,0.1019463844594264661,162,1,94,0.0000000000000000000
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000100322995,2022-12-08,499.9900,649.99,4,1493.0000,1999.9600,2599.96,0.375827,0.2307727811197095340,118,4,72,0.1019463844594264661
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100417792,2022-11-10,439.9900,549.99,4,1730.0000,1759.9600,2199.96,0.145242,0.2000036364297532683,104,2,52,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100417863,2022-11-10,419.9900,469.99,2,611.0000,839.9800,939.98,0.293464,0.1063852422391965787,54,0,34,0.0000000000000000000
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000100418098,2022-12-08,429.9900,529.99,1,398.0000,429.9900,529.99,0.183742,0.1886828053359497350,81,0,52,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BIKER BOT,000000000100418990,2023-01-26,399.9900,569.99,12,4477.0000,4799.8800,6839.88,0.288540,0.2982508465060790541,199,2,69,0.0995017456446604327
AYAKKABI,KADIN,CASUAL,BOT,BASIC GUNLUK BOT,000000000100419133,2023-01-26,379.9900,469.99,5,1117.0000,1899.9500,2349.95,0.483338,0.1914934360305538416,42,0,20,0.0000000000000000000
AYAKKABI,ERKEK,CASUAL,BOT,BIKER BOT,000000000100419676,2023-01-26,449.9900,559.99,4,1566.0000,1799.9600,2239.96,0.240088,0.1912561326793879084,88,5,37,0.0000000000000000000
AYAKKABI,COCUK,NULL,BOT,WORKER BOT,000000000100432881,2022-12-15,549.9900,699.99,1,509.0000,549.9900,699.99,0.209617,0.2092278336895496023,5,0,5,0.0000000000000000000
