H1,H2,H3,H4,H5,ItemCode,WeekStartDate,Sales,Stock,Price,FirstPrice,Discount,DiscountOnPrice,PrevDiscountRate,PrevWeekStock,PrevSales
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437081,2023-10-26,173,2531,305.5463,444.4352,0.3564,0.31250652513572282304,0.16667019173998819176,2641,111
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437082,2023-09-21,137,2569,324.0648,407.3981,0.2499,0.20455004576604554612,0.00000000000000000000,2706,99
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437124,2023-11-23,46,1465,249.9907,342.5833,0.3143,0.27027762298979547457,0.00000000000000000000,1556,79
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437159,2023-10-26,160,1699,370.3611,462.9537,0.2337,0.20000401768038574916,0.00000000000000000000,1812,103
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437171,2023-09-21,24,489,324.0648,407.3981,0.2438,0.20455004576604554612,0.00000000000000000000,475,11
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437171,2023-11-23,10,373,231.4722,407.3981,0.5055,0.43182798348838642105,0.20455004576604554612,395,22
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437231,2023-10-26,172,1686,324.0648,407.3981,0.2300,0.20455004576604554612,0.00000000000000000000,1711,116
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437231,2023-11-23,54,1188,259.2500,407.3981,0.3951,0.36364455307965353791,0.20455004576604554612,1295,94
AYAKKABI,COCUK,NULL,AYAKKABI,FASHION SNEAKER,000000000101437263,2023-10-26,72,911,509.2500,648.1389,0.2706,0.21428878902346395194,0.00000000000000000000,1107,59
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437324,2023-10-05,176,2736,305.5463,370.3611,0.2157,0.17500434035863917674,0.00000000000000000000,2516,125
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437324,2023-11-16,296,3755,240.7315,370.3611,0.3857,0.35000868071727835348,0.17500434035863917674,3736,287
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101437441,2023-10-26,16,131,740.7315,1018.5093,0.2815,0.27272976299774582324,0.00000000000000000000,226,4
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101437441,2023-11-16,27,103,601.8426,1018.5093,0.4278,0.40909464449661873486,0.27272976299774582324,112,15
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437567,2023-11-09,39,1252,212.9537,287.0278,0.3668,0.25807291140440054936,0.09677738532643876308,1284,30
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101437759,2023-11-23,37,1557,277.7685,370.3611,0.2906,0.25000627765712975796,0.00000000000000000000,833,52
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000101479884,2023-11-23,19,1320,509.2500,648.1389,0.2341,0.21428878902346395194,0.00000000000000000000,897,15
AYAKKABI,KADIN,CASUAL,BOT,MILITARY BOT,000000000101479888,2023-11-09,19,769,740.7315,925.9167,0.2125,0.20000200882001588264,0.00000000000000000000,834,2
AYAKKABI,KADIN,CASUAL,BOT,CHELSEA BOT,000000000101480394,2023-11-09,88,1498,648.1389,814.8056,0.2158,0.20454780870430934692,0.00000000000000000000,1614,24
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000101480714,2023-10-26,12,1146,833.3241,1018.5093,0.1833,0.18181984199849721549,0.00000000000000000000,1340,9
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000101480714,2023-11-09,29,1199,648.1389,1018.5093,0.4128,0.36363968399699443098,0.18181984199849721549,1219,12
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000101480714,2023-11-23,51,1259,462.9537,1018.5093,0.5630,0.54545952599549164647,0.36363968399699443098,1185,44
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000101481140,2023-11-09,260,3895,629.6204,768.5093,0.2049,0.18072507385401842242,0.00000000000000000000,3982,70
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000101483561,2023-11-23,6,234,1295.3704,1665.7407,0.3318,0.22234571083002294415,0.00000000000000000000,254,11
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101485371,2023-10-26,11,121,1110.1852,1387.9630,0.2147,0.20013343295174294993,0.00000000000000000000,109,5
AYAKKABI,KADIN,CASUAL,BOT,BASIC GUNLUK BOT,000000000101486211,2023-11-09,27,916,1203.6944,1574.0648,0.2396,0.23529552277644478169,0.00000000000000000000,919,2
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101486550,2023-09-21,120,1521,324.0648,407.3981,0.2431,0.20455004576604554612,0.00000000000000000000,1617,79
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101486550,2023-10-26,67,969,277.7685,407.3981,0.4122,0.31818901462721598358,0.20455004576604554612,1023,59
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101486690,2023-10-05,60,1971,416.6574,490.7315,0.1720,0.15094629140375133857,0.00000000000000000000,2008,91
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101486690,2023-10-26,70,1984,342.5833,490.7315,0.3252,0.30189258280750267713,0.15094629140375133857,1983,63
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101486690,2023-11-23,50,1525,277.7685,490.7315,0.4763,0.43397051136925182101,0.30189258280750267713,1674,138
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101486694,2023-10-05,37,1373,416.6574,490.7315,0.1954,0.15094629140375133857,0.00000000000000000000,1379,68
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101486694,2023-10-26,55,1329,342.5833,490.7315,0.3313,0.30189258280750267713,0.15094629140375133857,1327,51
AYAKKABI,COCUK,NULL,CIZME,YAGMUR CIZMESI,000000000101486694,2023-11-23,54,969,277.7685,490.7315,0.4703,0.43397051136925182101,0.30189258280750267713,1134,139
AYAKKABI,AKTIFCOCUK,OUTDOOR,AYAKKABI,OUTDOOR,000000000101486710,2023-10-26,202,1697,370.3611,509.2500,0.3070,0.27273225331369661267,0.00000000000000000000,1797,94
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101486918,2023-11-23,6,592,277.7685,333.3241,0.1818,0.16667141679824531140,0.00000000000000000000,610,18
AYAKKABI,KADIN,COMFORT,AYAKKABI,LOAFER,000000000101486972,2023-10-26,9,822,1111.1019,1388.8796,0.2774,0.20000128160857139813,0.00000000000000000000,807,5
AYAKKABI,KADIN,COMFORT,AYAKKABI,LOAFER,000000000101486972,2023-11-09,9,812,925.9167,1388.8796,0.4447,0.33333551734794002303,0.20000128160857139813,814,11
AYAKKABI,KADIN,COMFORT,AYAKKABI,LOAFER,000000000101486972,2023-11-23,8,789,675.9167,1388.8796,0.5961,0.51333672119599135880,0.33333551734794002303,801,11
AYAKKABI,KADIN,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101486987,2023-10-26,26,257,925.9167,1203.6944,0.2797,0.23077094983577226911,0.00000000000000000000,271,14
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101428659,2023-11-09,35,1515,1342.5833,1851.8426,0.3231,0.27500139590697395125,0.15000076140380397341,1545,27
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101428659,2023-11-23,19,1431,1111.1019,1851.8426,0.4696,0.40000197640987414374,0.27500139590697395125,1474,30
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101428985,2023-09-28,3,185,1018.5093,1203.6944,0.1692,0.15384727219799311188,0.00000000000000000000,204,5
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101428985,2023-10-26,10,139,833.3241,1203.6944,0.3921,0.30769462747355142635,0.15384727219799311188,160,6
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101429249,2023-11-23,3,210,972.2130,1111.1019,0.2277,0.12500104625867348441,0.00000000000000000000,213,4
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101434326,2023-09-28,13,208,787.0278,925.9167,0.2436,0.15000150661501191198,0.00000000000000000000,229,2
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101434326,2023-10-26,15,144,648.1389,925.9167,0.3406,0.30000301323002382396,0.15000150661501191198,170,8
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101436976,2023-10-26,157,1491,324.0648,407.3981,0.2356,0.20455004576604554612,0.00000000000000000000,1862,98
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101436980,2023-09-28,105,1854,324.0648,407.3981,0.2501,0.20455004576604554612,0.00000000000000000000,1923,79
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101436980,2023-11-02,92,1171,277.7685,407.3981,0.3508,0.31818901462721598358,0.20455004576604554612,1248,78
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101436982,2023-09-28,296,2535,305.5463,370.3611,0.2017,0.17500434035863917674,0.00000000000000000000,2711,177
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437016,2023-09-21,73,2125,287.0278,370.3611,0.2524,0.22500554188871347450,0.00000000000000000000,2203,41
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437016,2023-10-26,92,1431,249.9907,370.3611,0.3392,0.32500821495562033918,0.22500554188871347450,2034,89
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437016,2023-11-23,30,1322,185.1759,370.3611,0.5216,0.50001255531425951592,0.32500821495562033918,1419,68
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437024,2023-09-21,82,2040,287.0278,351.8426,0.2746,0.18421532810410109521,0.00000000000000000000,1918,65
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437024,2023-10-26,94,1731,249.9907,351.8426,0.3236,0.28948143289073011626,0.18421532810410109521,1780,73
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437024,2023-11-23,36,1379,212.9537,351.8426,0.4294,0.39474725345935938400,0.28948143289073011626,1521,76
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437041,2023-09-28,157,3062,324.0648,407.3981,0.2435,0.20455004576604554612,0.00000000000000000000,3172,115
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437041,2023-11-09,163,2075,277.7685,407.3981,0.3816,0.31818901462721598358,0.20455004576604554612,2156,131
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437041,2023-11-23,68,1890,212.9537,407.3981,0.5408,0.47728352194082397537,0.31818901462721598358,2125,143
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437042,2023-09-28,193,2652,324.0648,370.3611,0.1707,0.12500313882856487898,0.00000000000000000000,2788,137
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437042,2023-10-26,200,1989,277.7685,370.3611,0.2831,0.25000627765712975796,0.12500313882856487898,2429,121
AYAKKABI,COCUK,NULL,AYAKKABI,BASIC SNEAKER,000000000101437042,2023-11-23,56,1463,212.9537,370.3611,0.4780,0.42501061801576893470,0.25000627765712975796,1605,110
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437057,2023-09-28,138,3042,212.9537,259.2500,0.2141,0.17857782063645130184,0.00000000000000000000,3146,101
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437057,2023-10-12,229,2776,175.9167,259.2500,0.3493,0.32143992285438765671,0.17857782063645130184,2868,116
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437066,2023-10-26,190,2832,324.0648,407.3981,0.2380,0.20455004576604554612,0.00000000000000000000,2709,142
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437072,2023-09-28,145,1869,555.5463,648.1389,0.1679,0.14285919268230930130,0.00000000000000000000,1992,113
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437072,2023-10-26,82,1446,462.9537,648.1389,0.3253,0.28571838536461860259,0.14285919268230930130,1552,66
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437072,2023-11-09,101,1288,398.1389,648.1389,0.4617,0.38571978938465196272,0.28571838536461860259,1363,82
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437119,2023-09-21,25,1135,203.6944,259.2500,0.2656,0.21429353905496624880,0.00000000000000000000,1155,19
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437119,2023-10-12,64,1038,175.9167,259.2500,0.3359,0.32143992285438765671,0.21429353905496624880,1078,29
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437119,2023-11-09,52,834,148.1389,259.2500,0.4436,0.42858669238187078110,0.32143992285438765671,876,42
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437197,2023-09-28,229,2667,212.9537,268.5093,0.2305,0.20690382046357425982,0.00000000000000000000,2818,153
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101437242,2023-09-28,72,935,398.1389,462.9537,0.2076,0.14000276917540566152,0.00000000000000000000,943,23
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437272,2023-10-05,22,440,212.9537,259.2500,0.2088,0.17857782063645130184,0.00000000000000000000,417,22
AYAKKABI,COCUK,NULL,TERLIK,PANDUF,000000000101437272,2023-10-26,12,363,185.1759,259.2500,0.3104,0.28572459016393442623,0.17857782063645130184,392,29
AYAKKABI,ERKEK,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101437426,2023-11-02,217,1637,601.8426,925.9167,0.3773,0.35000351543502779462,0.00000000000000000000,1745,94
AYAKKABI,COCUK,NULL,TERLIK,EV ICI TERLIK,000000000101437581,2023-10-26,36,827,212.9537,268.5093,0.2521,0.20690382046357425982,0.00000000000000000000,859,43
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101437598,2023-09-28,76,692,490.7315,611.1019,0.2200,0.19697271437054933065,0.00000000000000000000,685,21
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437602,2023-10-12,66,853,462.9537,611.1019,0.2993,0.24242798132357304077,0.00000000000000000000,835,30
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437602,2023-10-26,86,814,370.3611,611.1019,0.4543,0.39394542874109866129,0.24242798132357304077,877,79
AYAKKABI,COCUK,NULL,BOT,BASIC GUNLUK BOT,000000000101437769,2023-11-23,22,737,398.1389,537.0278,0.3294,0.25862515869755718420,0.00000000000000000000,823,78
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437789,2023-09-28,134,2514,370.3611,444.4352,0.1945,0.16667019173998819176,0.00000000000000000000,2576,62
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437789,2023-10-26,168,1971,305.5463,444.4352,0.3497,0.31250652513572282304,0.16667019173998819176,2113,115
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437789,2023-11-23,50,1405,231.4722,444.4352,0.5051,0.47917671687571101479,0.31250652513572282304,1556,74
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437790,2023-09-28,114,2161,370.3611,444.4352,0.2034,0.16667019173998819176,0.00000000000000000000,2273,101
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437790,2023-10-26,201,2505,305.5463,444.4352,0.3484,0.31250652513572282304,0.16667019173998819176,2641,128
AYAKKABI,COCUK,NULL,AYAKKABI,ATHLETIC,000000000101437790,2023-11-23,102,2267,231.4722,444.4352,0.5174,0.47917671687571101479,0.31250652513572282304,2528,147
AYAKKABI,KADIN,DRESS,BOT,OKCELI BOT,000000000101479912,2023-11-23,101,1838,740.7315,972.2130,0.2676,0.23809751566786290659,0.00000000000000000000,1621,142
AYAKKABI,ERKEK,COMFORT,BOT,GELENEKSEL COMFORT BOT,000000000101480043,2023-10-26,37,1194,518.5093,611.1019,0.1792,0.15151744741752562053,0.00000000000000000000,1226,36
AYAKKABI,COCUK,NULL,BOT,SNEAKER HI,000000000101480045,2023-11-09,95,847,379.6204,490.7315,0.2556,0.22641933521691597137,0.00000000000000000000,914,60
AYAKKABI,ERKEK,DRESS,BOT,INFORMAL BOT,000000000101480116,2023-11-23,26,2072,685.1759,925.9167,0.2929,0.26000265466645109652,0.00000000000000000000,1936,51
AYAKKABI,ERKEK,DRESS,BOT,INFORMAL BOT,000000000101480118,2023-11-23,22,1812,620.3611,833.3241,0.2858,0.25555843158742198864,0.00000000000000000000,1746,59
AYAKKABI,KADIN,COMFORT,TERLIK,EV ICI TERLIK,000000000101480218,2023-11-23,64,2600,231.4722,287.0278,0.2374,0.19355477065287752615,0.00000000000000000000,2629,89
AYAKKABI,KADIN,CASUAL,BOT,SNEAKER BOT,000000000101480245,2023-11-23,50,2924,462.9537,555.5463,0.1980,0.16666945671314884106,0.00000000000000000000,2306,87
AYAKKABI,KADIN,CASUAL,BOT,BIKER BOT,000000000101480249,2023-11-09,72,2876,648.1389,833.3241,0.2668,0.22222470224970092669,0.00000000000000000000,2929,20
AYAKKABI,KADIN,CASUAL,BOT,DR. MARTE BOT,000000000101480250,2023-11-09,138,2956,694.4352,870.3611,0.2296,0.20212978268445131567,0.00000000000000000000,3132,47
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DUZ,000000000101480682,2023-10-26,57,1949,490.7315,611.1019,0.2176,0.19697271437054933065,0.00000000000000000000,1984,35
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DUZ,000000000101480682,2023-11-09,100,1880,398.1389,611.1019,0.3784,0.34849016178807495117,0.19697271437054933065,1920,49
AYAKKABI,KADIN,COMFORT,AYAKKABI,GELENEKSEL COMFORT DUZ,000000000101480682,2023-11-23,128,1893,277.7685,611.1019,0.5671,0.54546287615862428181,0.34849016178807495117,2019,103
AYAKKABI,KADIN,CASUAL,AYAKKABI,HAVUZ TABAN SNEAKER,000000000101482326,2023-10-26,7,128,1110.1852,1480.5556,0.3108,0.25015636022044697275,0.00000000000000000000,133,3
AYAKKABI,KADIN,DRESS,BOT,DUZ BOT,000000000101482682,2023-11-09,6,39,601.8426,740.7315,0.2398,0.18750235409186729605,0.00000000000000000000,40,1
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101482798,2023-10-26,32,677,601.8426,833.3241,0.3416,0.27778087781212615836,0.00000000000000000000,672,15
AYAKKABI,KADIN,DRESS,AYAKKABI,GOVA,000000000101483555,2023-10-26,3,126,1110.1852,1295.3704,0.1585,0.14295926477863011229,0.00000000000000000000,123,6
AYAKKABI,ERKEK,COMFORT,TERLIK,EV ICI TERLIK,000000000101486917,2023-11-23,17,1114,277.7685,333.3241,0.1977,0.16667141679824531140,0.00000000000000000000,1144,27
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101487042,2023-09-28,168,2161,370.3611,444.4352,0.2094,0.16667019173998819176,0.00000000000000000000,2260,96
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101487042,2023-11-23,42,1025,277.7685,444.4352,0.4596,0.37500787516380340712,0.16667019173998819176,1116,55
AYAKKABI,ERKEK,CASUAL,AYAKKABI,ATHLETIC,000000000101487085,2023-11-02,0,2,361.1019,462.9537,0.0000,0.22000428984583123540,0.00000000000000000000,2,0
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101487131,2023-10-26,51,1399,462.9537,555.5463,0.2237,0.16666945671314884106,0.00000000000000000000,1358,38
AYAKKABI,ERKEK,COMFORT,AYAKKABI,CASUAL COMFORT,000000000101487215,2023-11-23,17,257,787.0278,1203.6944,0.3820,0.34615646629244100496,0.00000000000000000000,272,7
AYAKKABI,ERKEK,CASUAL,BOT,SNEAKER HI,000000000101487226,2023-10-26,37,1248,555.5463,694.4352,0.2188,0.20000267843565533545,0.00000000000000000000,1275,29
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,FUTBOL,000000000101487681,2023-10-26,106,1134,277.7685,370.3611,0.3172,0.25000627765712975796,0.00000000000000000000,1200,79
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101508179,2023-11-09,11,121,972.1296,1203.6111,0.2070,0.19232250350632359572,0.00000000000000000000,121,4
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101508424,2023-11-09,33,417,832.4074,943.5185,0.1338,0.11776250280201183125,0.00000000000000000000,428,22
AYAKKABI,AKTIFSPOR,OUTDOOR,TERLIK,TERLIK,000000000101508635,2023-11-09,2,276,675.0000,860.1852,0.2296,0.21528526647517302088,0.00000000000000000000,282,5
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101508707,2023-11-09,12,518,1758.3333,2156.4815,0.2757,0.18462861842311190706,0.00000000000000000000,513,6
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,SLIP ON,000000000101514489,2023-11-09,3,24,1018.4259,1249.9074,0.2000,0.18519891953595922386,0.00000000000000000000,22,1
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101518596,2023-11-09,5,80,1063.8889,1323.1481,0.2106,0.19594117997826547157,0.00000000000000000000,77,2
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101520089,2023-10-05,41,1128,1944.4352,2407.3981,0.2263,0.19230840964774376121,0.00000000000000000000,1119,18
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101520144,2023-10-05,26,1131,1574.0648,1898.1389,0.1858,0.17073255281792075385,0.00000000000000000000,1108,12
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101520235,2023-10-05,20,1203,1944.4352,2407.3981,0.2149,0.19230840964774376121,0.00000000000000000000,1181,11
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101520235,2023-11-23,13,1049,1435.1759,2407.3981,0.4147,0.40384770595274624501,0.28846263524092670839,1081,13
AYAKKABI,AKTIFSPOR,LEISURE,AYAKKABI,SNEAKER,000000000101520271,2023-10-05,0,85,2407.3981,2962.9537,0.0000,0.18750060117375441945,0.00000000000000000000,84,1
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101554977,2023-10-05,3,38,1203.6944,1481.4722,0.2023,0.18750118969495343889,0.00000000000000000000,35,0
AYAKKABI,AKTIFCOCUK,LEISURE,BOT,SNEAKER HI,000000000101554977,2023-11-02,3,33,925.9167,1481.4722,0.3864,0.37500231188948398762,0.18750118969495343889,34,1
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101555043,2023-09-28,70,1511,1018.5093,1203.6944,0.1823,0.15384727219799311188,0.00000000000000000000,1516,47
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101555043,2023-10-26,98,1343,833.3241,1203.6944,0.3903,0.30769462747355142635,0.15384727219799311188,1413,68
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101555061,2023-09-28,45,766,925.9167,1111.1019,0.2089,0.16666806167823131254,0.00000000000000000000,783,26
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101555061,2023-10-26,63,634,740.7315,1111.1019,0.3558,0.33333612335646262508,0.16666806167823131254,664,34
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,BASKETBOL,000000000101555070,2023-10-05,4,139,1203.6944,1481.4722,0.2514,0.18750118969495343889,0.00000000000000000000,144,9
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,BASKETBOL,000000000101555070,2023-11-02,5,124,925.9167,1481.4722,0.3864,0.37500231188948398762,0.18750118969495343889,134,9
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101555099,2023-10-05,1,31,1203.6944,1481.4722,0.2023,0.18750118969495343889,0.00000000000000000000,32,1
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101555099,2023-11-02,2,27,925.9167,1481.4722,0.5582,0.37500231188948398762,0.18750118969495343889,28,1
AYAKKABI,ERKEK,CASUAL,BOT,BASIC GUNLUK BOT,000000000101572237,2023-11-23,7,427,1240.7315,1666.6574,0.5531,0.25555696089670258567,0.00000000000000000000,423,6
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101606055,2023-11-09,28,335,1666.5741,2036.9444,0.3945,0.18182641607694348457,0.00000000000000000000,340,-1
AYAKKABI,AKTIFSPOR,ATHLETIC,AYAKKABI,KOSU,000000000101606056,2023-10-12,24,339,1573.9815,1944.3519,0.2332,0.19048527172473254456,0.00000000000000000000,357,10
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101387816,2023-11-09,80,1096,462.9537,555.5463,0.2630,0.16666945671314884106,0.00000000000000000000,1150,55
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101387816,2023-11-23,21,930,370.3611,555.5463,0.4364,0.33333891342629768212,0.16666945671314884106,1019,57
AYAKKABI,AKTIFCOCUK,LEISURE,AYAKKABI,SNEAKER,000000000101387856,2023-10-26,53,794,416.6574,509.2500,0.2178,0.18182150220913107512,0.00000000000000000000,797,31
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101387935,2023-10-12,19,662,601.8426,601.8426,0.0182,0.00000000000000000000,-0.12069170348350681286,680,12
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101387935,2023-10-26,30,648,509.2500,601.8426,0.2106,0.15384853116080516734,0.00000000000000000000,644,8
AYAKKABI,AKTIFCOCUK,ATHLETIC,AYAKKABI,KOSU-YURUYUS,000000000101387935,2023-11-02,21,620,416.6574,601.8426,0.3167,0.30769706232161033467,0.15384853116080516734,648,30
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101387943,2023-11-02,163,2169,555.5463,648.1389,0.1671,0.14285919268230930130,0.00000000000000000000,2267,94
AYAKKABI,AKTIFCOCUK,OUTDOOR,BOT,OUTDOOR HI,000000000101387945,2023-11-09,260,3382,555.5463,648.1389,0.1693,0.14285919268230930130,0.00000000000000000000,3524,140
